"codigo.del..municipio..ies.","codigo.del..departamento..ies.","id.caracter.ies","ies.padre","codigo.de..la.institucion","institucion.de.educacion.superior..ies.","principal..o.seccional","id.sector.ies","sector.ies","caracter.ies","departamento.de..domicilio.de.la.ies","municipio.de.domicilio.de.la.ies","ano","semestre","auxiliar","servicios.tecnicos","profesional","directivo","total"
8001,8,3,2836,2836,"corporacion universitaria empresarial de salamanca","principal",2,"privada","institucion universitaria/escuela tecnologica","atlantico","barranquilla",2017,2,26,1,16,7,50
8001,8,3,2842,2842,"corporacion universitaria reformada - cur -","principal",2,"privada","institucion universitaria/escuela tecnologica","atlantico","barranquilla",2017,1,0,0,1,1,2
8001,8,4,1806,1808,"universidad libre","seccional",2,"privada","universidad","atlantico","barranquilla",2017,2,0,0,1,0,1
8001,8,2,9126,9126,"corporacion tecnologica indoamerica","principal",2,"privada","institucion tecnologica","atlantico","barranquilla",2019,1,0,1,4,3,8
8001,8,4,1824,1824,"universidad metropolitana","principal",2,"privada","universidad","atlantico","barranquilla",2021,2,70,54,596,16,736
8001,8,4,1806,1808,"universidad libre","seccional",2,"privada","universidad","atlantico","barranquilla",2019,1,0,0,1,1,2
8001,8,3,2842,2842,"corporacion universitaria reformada - cur -","principal",2,"privada","institucion universitaria/escuela tecnologica","atlantico","barranquilla",2017,1,0,0,2,1,3
8001,8,3,2836,2836,"corporacion universitaria empresarial de salamanca","principal",2,"privada","institucion universitaria/escuela tecnologica","atlantico","barranquilla",2018,2,19,1,22,5,47
8001,8,4,1804,1804,"universidad autonoma del caribe","principal",2,"privada","universidad","atlantico","barranquilla",2015,1,114,90,656,77,937
8001,8,4,1806,1808,"universidad libre","seccional",2,"privada","universidad","atlantico","barranquilla",2019,2,4,1,2,1,8
8001,8,4,1202,1202,"universidad del atlantico","principal",1,"oficial","universidad","atlantico","barranquilla",2020,1,65,58,81,39,243
8001,8,1,4817,4817,"corporacion educativa del litoral","principal",2,"privada","institucion tecnica profesional","atlantico","barranquilla",2018,1,11,11,2,9,33
8001,8,3,2842,2842,"corporacion universitaria reformada - cur -","principal",2,"privada","institucion universitaria/escuela tecnologica","atlantico","barranquilla",2019,2,1,0,0,0,1
8001,8,4,1806,1808,"universidad libre","seccional",2,"privada","universidad","atlantico","barranquilla",2017,2,1,0,0,1,2
8001,8,2,9126,9126,"corporacion tecnologica indoamerica","principal",2,"privada","institucion tecnologica","atlantico","barranquilla",2020,2,0,1,4,3,8
8001,8,3,2842,2842,"corporacion universitaria reformada - cur -","principal",2,"privada","institucion universitaria/escuela tecnologica","atlantico","barranquilla",2017,2,1,0,1,0,2
8001,8,3,2842,2842,"corporacion universitaria reformada - cur -","principal",2,"privada","institucion universitaria/escuela tecnologica","atlantico","barranquilla",2019,1,1,0,2,0,3
8001,8,4,1806,1808,"universidad libre","seccional",2,"privada","universidad","atlantico","barranquilla",2017,1,0,0,0,1,1
8001,8,4,1806,1808,"universidad libre","seccional",2,"privada","universidad","atlantico","barranquilla",2019,2,16,3,6,1,26
8001,8,4,1806,1808,"universidad libre","seccional",2,"privada","universidad","atlantico","barranquilla",2019,2,0,1,2,0,3
8001,8,2,9126,9126,"corporacion tecnologica indoamerica","principal",2,"privada","institucion tecnologica","atlantico","barranquilla",2015,1,1,1,9,2,13
8001,8,3,9119,9119,"corporacion universitaria americana","principal",2,"privada","institucion universitaria/escuela tecnologica","atlantico","barranquilla",2020,1,69,26,153,68,316
8001,8,4,1713,1713,"universidad del norte","principal",2,"privada","universidad","atlantico","barranquilla",2019,2,400,176,458,39,1073
8001,8,3,2836,2836,"corporacion universitaria empresarial de salamanca","principal",2,"privada","institucion universitaria/escuela tecnologica","atlantico","barranquilla",2020,1,15,1,16,2,34
8001,8,4,2810,2810,"corporacion universidad de la costa cuc","principal",2,"privada","universidad","atlantico","barranquilla",2018,1,224,97,146,50,517
8001,8,4,1806,1808,"universidad libre","seccional",2,"privada","universidad","atlantico","barranquilla",2017,2,5,0,3,1,9
8001,8,2,3114,3114,"escuela naval de suboficiales arc barranquilla","principal",1,"oficial","institucion tecnologica","atlantico","barranquilla",2020,2,73,146,45,4,268
8001,8,3,2842,2842,"corporacion universitaria reformada - cur -","principal",2,"privada","institucion universitaria/escuela tecnologica","atlantico","barranquilla",2017,2,1,1,1,1,4
8001,8,3,2842,2842,"corporacion universitaria reformada - cur -","principal",2,"privada","institucion universitaria/escuela tecnologica","atlantico","barranquilla",2017,1,1,0,1,0,2
8001,8,4,1806,1808,"universidad libre","seccional",2,"privada","universidad","atlantico","barranquilla",2019,2,0,0,1,0,1
8001,8,4,1806,1808,"universidad libre","seccional",2,"privada","universidad","atlantico","barranquilla",2019,2,0,0,1,1,2
8001,8,3,2836,2836,"corporacion universitaria empresarial de salamanca","principal",2,"privada","institucion universitaria/escuela tecnologica","atlantico","barranquilla",2016,1,14,16,18,7,55
8001,8,2,9126,9126,"corporacion tecnologica indoamerica","principal",2,"privada","institucion tecnologica","atlantico","barranquilla",2018,2,0,1,4,3,8
8001,8,3,2842,2842,"corporacion universitaria reformada - cur -","principal",2,"privada","institucion universitaria/escuela tecnologica","atlantico","barranquilla",2019,2,3,0,3,0,6
8001,8,3,2842,2842,"corporacion universitaria reformada - cur -","principal",2,"privada","institucion universitaria/escuela tecnologica","atlantico","barranquilla",2017,1,0,0,1,0,1
8001,8,3,2842,2842,"corporacion universitaria reformada - cur -","principal",2,"privada","institucion universitaria/escuela tecnologica","atlantico","barranquilla",2019,1,0,0,0,1,1
8001,8,4,1713,1713,"universidad del norte","principal",2,"privada","universidad","atlantico","barranquilla",2017,1,370,174,437,39,1020
8001,8,4,1713,1713,"universidad del norte","principal",2,"privada","universidad","atlantico","barranquilla",2018,1,400,176,458,39,1073
8001,8,3,2842,2842,"corporacion universitaria reformada - cur -","principal",2,"privada","institucion universitaria/escuela tecnologica","atlantico","barranquilla",2019,1,0,0,1,0,1
8001,8,4,1713,1713,"universidad del norte","principal",2,"privada","universidad","atlantico","barranquilla",2021,1,417,170,498,40,1125
8001,8,4,1713,1713,"universidad del norte","principal",2,"privada","universidad","atlantico","barranquilla",2015,1,343,159,400,44,946
8001,8,1,4817,4817,"corporacion educativa del litoral","principal",2,"privada","institucion tecnica profesional","atlantico","barranquilla",2020,2,0,5,4,5,14
8001,8,2,9126,9126,"corporacion tecnologica indoamerica","principal",2,"privada","institucion tecnologica","atlantico","barranquilla",2017,1,0,1,4,4,9
8001,8,4,1806,1808,"universidad libre","seccional",2,"privada","universidad","atlantico","barranquilla",2017,1,3,3,3,0,9
8001,8,3,9119,9119,"corporacion universitaria americana","principal",2,"privada","institucion universitaria/escuela tecnologica","atlantico","barranquilla",2016,1,52,36,102,66,256
8001,8,4,1806,1808,"universidad libre","seccional",2,"privada","universidad","atlantico","barranquilla",2017,2,7,1,2,1,11
8001,8,3,2842,2842,"corporacion universitaria reformada - cur -","principal",2,"privada","institucion universitaria/escuela tecnologica","atlantico","barranquilla",2019,1,3,0,1,0,4
8001,8,4,1806,1808,"universidad libre","seccional",2,"privada","universidad","atlantico","barranquilla",2019,1,6,0,3,3,12
8001,8,4,1806,1808,"universidad libre","seccional",2,"privada","universidad","atlantico","barranquilla",2019,1,4,1,2,1,8
8001,8,3,2842,2842,"corporacion universitaria reformada - cur -","principal",2,"privada","institucion universitaria/escuela tecnologica","atlantico","barranquilla",2019,2,1,0,3,0,4
8001,8,3,4837,4837,"corporacion universitaria de ciencias empresariales, educacion y salud -corsalud-","principal",2,"privada","institucion universitaria/escuela tecnologica","atlantico","barranquilla",2020,2,15,7,19,3,44
8001,8,3,2842,2842,"corporacion universitaria reformada - cur -","principal",2,"privada","institucion universitaria/escuela tecnologica","atlantico","barranquilla",2017,1,0,0,1,0,1
8001,8,4,1806,1808,"universidad libre","seccional",2,"privada","universidad","atlantico","barranquilla",2019,2,26,3,2,0,31
8001,8,3,2842,2842,"corporacion universitaria reformada - cur -","principal",2,"privada","institucion universitaria/escuela tecnologica","atlantico","barranquilla",2019,1,3,2,1,0,6
8001,8,3,4837,4837,"corporacion universitaria de ciencias empresariales, educacion y salud -corsalud-","principal",2,"privada","institucion universitaria/escuela tecnologica","atlantico","barranquilla",2015,1,10,5,20,15,50
8001,8,4,1806,1808,"universidad libre","seccional",2,"privada","universidad","atlantico","barranquilla",2017,2,27,2,2,0,31
8001,8,3,2842,2842,"corporacion universitaria reformada - cur -","principal",2,"privada","institucion universitaria/escuela tecnologica","atlantico","barranquilla",2017,1,0,0,0,0,0
8001,8,4,1806,1808,"universidad libre","seccional",2,"privada","universidad","atlantico","barranquilla",2019,2,3,0,2,1,6
8001,8,2,3114,3114,"escuela naval de suboficiales arc barranquilla","principal",1,"oficial","institucion tecnologica","atlantico","barranquilla",2016,2,73,146,45,4,268
8001,8,4,1806,1808,"universidad libre","seccional",2,"privada","universidad","atlantico","barranquilla",2017,1,3,1,1,1,6
8001,8,3,2842,2842,"corporacion universitaria reformada - cur -","principal",2,"privada","institucion universitaria/escuela tecnologica","atlantico","barranquilla",2019,1,1,0,3,0,4
8001,8,3,2836,2836,"corporacion universitaria empresarial de salamanca","principal",2,"privada","institucion universitaria/escuela tecnologica","atlantico","barranquilla",2019,2,19,1,16,2,38
8001,8,4,1806,1808,"universidad libre","seccional",2,"privada","universidad","atlantico","barranquilla",2019,1,2,0,0,1,3
8001,8,3,4837,4837,"corporacion universitaria de ciencias empresariales, educacion y salud -corsalud-","principal",2,"privada","institucion universitaria/escuela tecnologica","atlantico","barranquilla",2021,1,15,7,19,3,44
8001,8,4,1806,1808,"universidad libre","seccional",2,"privada","universidad","atlantico","barranquilla",2017,2,2,0,3,0,5
8001,8,3,1804,1804,"universidad autonoma del caribe","principal",2,"privada","institucion universitaria/escuela tecnologica","atlantico","barranquilla",2014,2,119,85,679,76,959
8001,8,3,2842,2842,"corporacion universitaria reformada - cur -","principal",2,"privada","institucion universitaria/escuela tecnologica","atlantico","barranquilla",2017,2,0,0,1,0,1
8001,8,4,1806,1808,"universidad libre","seccional",2,"privada","universidad","atlantico","barranquilla",2019,2,6,0,3,3,12
8001,8,1,4817,4817,"corporacion educativa del litoral","principal",2,"privada","institucion tecnica profesional","atlantico","barranquilla",2017,2,13,11,3,10,37
8001,8,4,1806,1808,"universidad libre","seccional",2,"privada","universidad","atlantico","barranquilla",2019,2,1,2,2,1,6
8001,8,3,2836,2836,"corporacion universitaria empresarial de salamanca","principal",2,"privada","institucion universitaria/escuela tecnologica","atlantico","barranquilla",2021,2,6,5,11,2,24
8001,8,3,2842,2842,"corporacion universitaria reformada - cur -","principal",2,"privada","institucion universitaria/escuela tecnologica","atlantico","barranquilla",2017,2,1,1,3,1,6
8001,8,4,1806,1808,"universidad libre","seccional",2,"privada","universidad","atlantico","barranquilla",2019,1,0,0,1,0,1
8001,8,4,1806,1808,"universidad libre","seccional",2,"privada","universidad","atlantico","barranquilla",2017,2,7,6,1,1,15
8001,8,4,1202,1202,"universidad del atlantico","principal",1,"oficial","universidad","atlantico","barranquilla",2016,1,83,43,85,40,251
8001,8,3,2842,2842,"corporacion universitaria reformada - cur -","principal",2,"privada","institucion universitaria/escuela tecnologica","atlantico","barranquilla",2019,1,1,0,0,0,1
8001,8,3,2842,2842,"corporacion universitaria reformada - cur -","principal",2,"privada","institucion universitaria/escuela tecnologica","atlantico","barranquilla",2017,2,0,0,1,0,1
8001,8,4,1202,1202,"universidad del atlantico","principal",1,"oficial","universidad","atlantico","barranquilla",2019,1,64,58,81,38,241
8001,8,2,3114,3114,"escuela naval de suboficiales arc barranquilla","principal",1,"oficial","institucion tecnologica","atlantico","barranquilla",2019,1,73,146,45,4,268
8001,8,3,2842,2842,"corporacion universitaria reformada - cur -","principal",2,"privada","institucion universitaria/escuela tecnologica","atlantico","barranquilla",2017,2,0,0,1,1,2
8001,8,2,3114,3114,"escuela naval de suboficiales arc barranquilla","principal",1,"oficial","institucion tecnologica","atlantico","barranquilla",2019,2,73,146,45,4,268
8001,8,3,2842,2842,"corporacion universitaria reformada - cur -","principal",2,"privada","institucion universitaria/escuela tecnologica","atlantico","barranquilla",2019,2,0,0,3,1,4
8001,8,4,1806,1808,"universidad libre","seccional",2,"privada","universidad","atlantico","barranquilla",2019,2,8,6,2,1,17
8001,8,3,2842,2842,"corporacion universitaria reformada - cur -","principal",2,"privada","institucion universitaria/escuela tecnologica","atlantico","barranquilla",2019,2,0,0,0,1,1
8001,8,3,2842,2842,"corporacion universitaria reformada - cur -","principal",2,"privada","institucion universitaria/escuela tecnologica","atlantico","barranquilla",2019,1,0,0,1,1,2
8001,8,3,2810,2810,"corporacion universidad de la costa cuc","principal",2,"privada","institucion universitaria/escuela tecnologica","atlantico","barranquilla",2014,1,0,0,0,0,0
8001,8,3,2842,2842,"corporacion universitaria reformada - cur -","principal",2,"privada","institucion universitaria/escuela tecnologica","atlantico","barranquilla",2019,2,0,0,10,4,14
8001,8,3,2842,2842,"corporacion universitaria reformada - cur -","principal",2,"privada","institucion universitaria/escuela tecnologica","atlantico","barranquilla",2019,2,1,0,3,0,4
8001,8,3,2842,2842,"corporacion universitaria reformada - cur -","principal",2,"privada","institucion universitaria/escuela tecnologica","atlantico","barranquilla",2017,2,0,0,0,0,0
8001,8,3,2842,2842,"corporacion universitaria reformada - cur -","principal",2,"privada","institucion universitaria/escuela tecnologica","atlantico","barranquilla",2017,1,0,0,1,0,1
8001,8,3,2836,2836,"corporacion universitaria empresarial de salamanca","principal",2,"privada","institucion universitaria/escuela tecnologica","atlantico","barranquilla",2018,1,20,1,12,7,40
8001,8,3,2810,2810,"corporacion universidad de la costa cuc","principal",2,"privada","institucion universitaria/escuela tecnologica","atlantico","barranquilla",2014,2,0,0,0,0,0
8001,8,3,4837,4837,"corporacion universitaria de ciencias empresariales, educacion y salud -corsalud-","principal",2,"privada","institucion universitaria/escuela tecnologica","atlantico","barranquilla",2021,2,13,16,20,4,53
8001,8,3,3117,3117,"institucion universitaria itsa","principal",1,"oficial","institucion universitaria/escuela tecnologica","atlantico","barranquilla",2021,2,8,3,24,9,44
8001,8,4,2805,2805,"universidad simon bolivar","principal",2,"privada","universidad","atlantico","barranquilla",2018,1,172,66,215,36,489
8001,8,3,4837,4837,"corporacion universitaria de ciencias empresariales, educacion y salud -corsalud-","principal",2,"privada","institucion universitaria/escuela tecnologica","atlantico","barranquilla",2019,1,14,8,18,4,44
8001,8,4,1806,1808,"universidad libre","seccional",2,"privada","universidad","atlantico","barranquilla",2019,2,1,0,2,1,4
